"url";"titulo_periodico";"h5-index"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPEN+JOURNAL+OF+SOCIAL+SCIENCES&btnG=";"Open Access Indonesia Journal of Social Sciences";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPEN+JOURNAL+OF+SOCIAL+SCIENCES&btnG=";"Ho Chi Minh City Open University Journal of Science-Social Sciences";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPERATIVE+DENTISTRY&btnG=";"Journal of Esthetic and Restorative Dentistry";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPERATIVE+DENTISTRY&btnG=";"Operative Dentistry";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPERATIVE+DENTISTRY&btnG=";"International Journal of Periodontics & Restorative Dentistry";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPERATIVE+DENTISTRY&btnG=";"Journal of Conservative Dentistry and Endodontics";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPERATIVE+DENTISTRY&btnG=";"Restorative Dentistry & Endodontics";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPERATIVE+DENTISTRY&btnG=";"The European Journal of Prosthodontics and Restorative Dentistry";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPERATIVE+DENTISTRY&btnG=";"International Journal of Prosthodontics and Restorative Dentistry";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY+AND+THERAPY&btnG=";"Ophthalmology and Therapy";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Ophthalmology";"92"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"JAMA Ophthalmology";"70"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"British Journal of Ophthalmology";"69"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Investigative Ophthalmology & Visual Science";"64"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Indian Journal of Ophthalmology";"62"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"American Journal of Ophthalmology";"62"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Survey of Ophthalmology";"55"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Graefe's Archive for Clinical and Experimental Ophthalmology";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Clinical Ophthalmology";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Ophthalmology Retina";"47"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"European Journal of Ophthalmology";"43"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"The Asia-Pacific Journal of Ophthalmology";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Ophthalmology and Therapy";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"BMC Ophthalmology";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"International Ophthalmology";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Clinical and Experimental Ophthalmology";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Current Opinion in Ophthalmology";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Ophthalmic and Physiological Optics";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Journal of Ophthalmology";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OPHTHALMOLOGY&btnG=";"Journal of Neuro-Ophthalmology";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"International Journal of Oral and Maxillofacial Surgery";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Journal of Oral and Maxillofacial Surgery";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"British Journal of Oral and Maxillofacial Surgery";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Journal of Stomatology, Oral and Maxillofacial Surgery";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Oral and Maxillofacial Surgery Clinics";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Oral and Maxillofacial Surgery";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Journal of Maxillofacial and Oral Surgery";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Atlas of the Oral and Maxillofacial Surgery Clinics of North America";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Journal of Oral and Maxillofacial Surgery, Medicine, and Pathology";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Advances in Oral and Maxillofacial Surgery";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Oral and Maxillofacial Surgery Cases";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"China Journal of Oral and Maxillofacial Surgery";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Latin American Journal of Oral and Maxillofacial Surgery";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+AND+MAXILLOFACIAL+SURGERY&btnG=";"Egyptian Journal of Oral and Maxillofacial Surgery";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+DISEASES&btnG=";"Oral Diseases";"63"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+HEALTH+%26+PREVENTIVE+DENTISTRY&btnG=";"Oral Health & Preventive Dentistry";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+ONCOLOGY&btnG=";"Oral Oncology";"56"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+ONCOLOGY&btnG=";"Oral Oncology Reports";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORAL+SURGERY%2C+ORAL+MEDICINE%2C+ORAL+PATHOLOGY+AND+ORAL+RADIOLOGY&btnG=";"Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology";"36"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORBITAL%3A+THE+ELECTRONIC+JOURNAL+OF+CHEMISTRY&btnG=";"Orbital: The Electronic Journal of Chemistry";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORGANIZA%C3%87%C3%95ES+%26+SOCIEDADE&btnG=";"Organizações & Sociedade";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORGANIZA%C3%87%C3%95ES+EM+CONTEXTO&btnG=";"Revista Organizações em Contexto";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORPHANET+JOURNAL+OF+RARE+DISEASES&btnG=";"Orphanet Journal of Rare Diseases";"63"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORIGINAL+INVESTIGATION&btnG=";"Urologic Oncology: Seminars and Original Investigations";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORIGINAL+INVESTIGATION&btnG=";"Journal of Authentic Research on Mathematics Education (JARME)";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORIGINAL+INVESTIGATION&btnG=";"Journal for the study of the Old Testament";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=ORTODONTIA&btnG=";"Revista Dental Press de Ortodontia e Ortopedia Facial";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OSTEOPOROSIS+INTERNATIONAL&btnG=";"Osteoporosis International";"57"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Otolaryngology–Head and Neck Surgery";"61"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"JAMA Otolaryngology–Head & Neck Surgery";"57"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"American Journal of Otolaryngology";"47"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"International Journal of Pediatric Otorhinolaryngology";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Brazilian Journal of Otorhinolaryngology";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Laryngoscope Investigative Otolaryngology";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Journal of Otolaryngology-Head & Neck Surgery";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Clinical Otolaryngology";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Indian Journal of Otolaryngology and Head & Neck Surgery";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"European Annals of Otorhinolaryngology, Head and Neck Diseases";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"World Journal of Otorhinolaryngology-Head and Neck Surgery";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Journal of the Association for Research in Otolaryngology";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Clinical and Experimental Otorhinolaryngology";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"International Archives of Otorhinolaryngology";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Current Opinion in Otolaryngology & Head and Neck Surgery";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Current Otorhinolaryngology Reports";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Iranian Journal of Otorhinolaryngology";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"The Egyptian Journal of Otolaryngology";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Turkish Archives of Otorhinolaryngology";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLARYNGOLOGY&btnG=";"Operative Techniques in Otolaryngology-Head and Neck Surgery";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OTOLOGY+%26+NEUROTOLOGY&btnG=";"Otology & Neurotology";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OXIDATIVE+MEDICINE+AND+CELLULAR+LONGEVITY&btnG=";"Oxidative Medicine and Cellular Longevity";"112"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=OXFORD+MEDICAL+CASE+REPORTS&btnG=";"Oxford Medical Case Reports";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PACING+AND+CLINICAL+ELECTROPHYSIOLOGY&btnG=";"Pacing and Clinical Electrophysiology";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAEDIATRIC+AND+PERINATAL+EPIDEMIOLOGY&btnG=";"Paediatric and Perinatal Epidemiology";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAEDIATRIC+RESPIRATORY+REVIEWS&btnG=";"Paediatric Respiratory Reviews";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAID%C3%89I%40&btnG=";"Revista Paidéi@-Revista Científica de Educação a Distância";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAEDIATRICS+AND+INTERNATIONAL+CHILD+HEALTH&btnG=";"Paediatrics and International Child Health";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAEDIATRICS+AND+INTERNATIONAL+CHILD+HEALTH&btnG=";"International Conference of Inovation, Science, Technology, Education, Children, and Health";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAID%C3%89IA&btnG=";"Paidéia (Ribeirão Preto)";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAID%C3%89IA&btnG=";"Paideia XXI";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAID%C3%89IA&btnG=";"Revista Nova Paideia-Revista Interdisciplinar em Educação e Pesquisa";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAID%C3%89IA&btnG=";"Paideia Surcolombiana";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MANAGEMENT+NURSING&btnG=";"Pain management nursing";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Journal of Pain and Symptom Management";"66"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Pain Medicine";"59"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Regional Anesthesia & Pain Medicine";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Anaesthesia Critical Care & Pain Medicine";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Pain research & management";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Pain management nursing";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Anesthesiology and Pain Medicine";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Pain Management";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Anesthesia and Pain Medicine";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Journal of Dental Anesthesia and Pain Medicine";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Interventional Pain Medicine";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Journal of Pain Management";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Regional Anesthesia and Acute Pain Management";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+MEDICINE&btnG=";"Journal of Oral Medicine and Pain";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAIN+PRACTICE&btnG=";"Pain Practice";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PALABRA+CLAVE&btnG=";"Palabra Clave";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PALABRA+CLAVE&btnG=";"Palabra Clave";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PALABRA+CLAVE&btnG=";"Palabra Clave (La Plata)";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PALLIATIVE+CARE+RESEARCH&btnG=";"HIV/AIDS-Research and Palliative Care";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PALLIATIVE+CARE+RESEARCH&btnG=";"Palliative Care Research";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PALLIATIVE+%26+SUPPORTIVE+CARE&btnG=";"BMJ Supportive & Palliative Care";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PALLIATIVE+%26+SUPPORTIVE+CARE&btnG=";"Palliative & Supportive Care";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAN+AFRICAN+MEDICAL+JOURNAL&btnG=";"Pan African Medical Journal";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAN+AFRICAN+MEDICAL+JOURNAL&btnG=";"South African Medical Journal";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAN+AFRICAN+MEDICAL+JOURNAL&btnG=";"South African Journal of Sports Medicine";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PAP%C3%89IS+AVULSOS+DE+ZOOLOGIA&btnG=";"Papéis Avulsos de Zoologia";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PANCREAS&btnG=";"Journal of Hepato‐Biliary‐Pancreatic Sciences";"36"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PANCREAS&btnG=";"Pancreas";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PANCREAS&btnG=";"Hepatobiliary & Pancreatic Diseases International";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PANCREAS&btnG=";"Annals of Hepato-Biliary-Pancreatic Surgery";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PANCREAS&btnG=";"The Korean Journal of Pancreas and Biliary Tract";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PANCREAS&btnG=";"Herald of Pancreatic Club";"2"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"Jurnal Paradigma Akuntansi";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"Jurnal Paradigma Ekonomika";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"Paradigma";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"Legal Concept/Pravovaya Paradigma";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"Jurnal Paradigma";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"JURNAL PARADIGMA: Journal of Sociology Research and Education";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"Paradigma: Jurnal Filsafat, Sains, Teknologi, dan Sosial Budaya";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARADIGMA&btnG=";"Revista Paradigma";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARANINFO+DIGITAL&btnG=";"Paraninfo Digital";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE&btnG=";"Parasites & Vectors";"62"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE&btnG=";"Parasite Epidemiology and Control";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE&btnG=";"Parasite (Paris, France)";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE&btnG=";"International Journal for Parasitology: Parasites and Wildlife";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE&btnG=";"Parasite Immunology";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE&btnG=";"Journal of Parasitic Diseases";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE&btnG=";"Chinese Journal of Parasitology and Parasitic Diseases";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARANO%C3%81&btnG=";"Paranoá";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE+EPIDEMIOLOGY+AND+CONTROL&btnG=";"Parasite Epidemiology and Control";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITE+IMMUNOL.&btnG=";"Parasite Immunology";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITES+%26+VECTORS&btnG=";"Parasites & Vectors";"62"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+INTERNATIONAL&btnG=";"Parasitology Research";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+INTERNATIONAL&btnG=";"International Journal for Parasitology";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+INTERNATIONAL&btnG=";"International Journal for Parasitology: Drugs and Drug Resistance";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+INTERNATIONAL&btnG=";"Parasitology International";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+INTERNATIONAL&btnG=";"International Journal for Parasitology: Parasites and Wildlife";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+INTERNATIONAL&btnG=";"Journal of Parasitology Research";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+INTERNATIONAL&btnG=";"Current Research in Parasitology & Vector-Borne Diseases";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Trends in Parasitology";"56"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Parasitology Research";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"International Journal for Parasitology";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Veterinary Parasitology";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Parasitology";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"International Journal for Parasitology: Drugs and Drug Resistance";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Parasitology International";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Advances in Parasitology";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"International Journal for Parasitology: Parasites and Wildlife";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Experimental Parasitology";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Journal of Parasitology Research";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Current Research in Parasitology & Vector-Borne Diseases";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Veterinary Parasitology: Regional Studies and Reports";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Food and Waterborne Parasitology";"21"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"The Journal of Parasitology";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Molecular and Biochemical Parasitology";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Annals of Parasitology";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Iranian Journal of Parasitology";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Chinese Journal of Parasitology and Parasitic Diseases";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY&btnG=";"Turkish Journal of Parasitology";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+RESEARCH&btnG=";"Parasitology Research";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+RESEARCH&btnG=";"Journal of Parasitology Research";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+RESEARCH&btnG=";"Current Research in Parasitology & Vector-Borne Diseases";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARASITOLOGY+RESEARCH&btnG=";"Veterinary Parasitology: Regional Studies and Reports";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARKINSONISM+%26+RELATED+DISORDERS&btnG=";"Parkinsonism & Related Disorders";"52"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PARKINSONISM+%26+RELATED+DISORDERS&btnG=";"Clinical Parkinsonism & Related Disorders";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"PLOS Pathogens";"99"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"Pathogens";"94"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"Gut Pathogens";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"Pathogens and Global Health";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"Foodborne Pathogens and Disease";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"Pathogens and Disease";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"Pathogens and Immunity";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS&btnG=";"International Journal of Enteric Pathogens";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOGENS+AND+GLOBAL+HEALTH&btnG=";"Pathogens and Global Health";"32"
